rank,tier,name,url,gold,silver,bronze,points,country,region,city,occupation,organization
301,grandmaster,Fatih Ozturk,https://www.kaggle.com/fatihozturk,8,7,3,22015,Turkey,Istanbul,Istanbul,Data Scientist,H2O
302,master,Nguyen Quan Anh Minh,https://www.kaggle.com/dathudeptrai,1,4,1,21999,Vietnam,Ho Chi Minh City,Ho Chi Minh City,AI Engineer,Zalo
303,grandmaster,pudae,https://www.kaggle.com/pudae81,7,7,2,21957,South Korea,Seoul,Seoul,Software Engineer, Home
304,master,vialactea,https://www.kaggle.com/vialactea,1,3,2,21915,United States,Illinois,Chicago,Lead  analytics consultant,  
305,expert,mirosia koval,https://www.kaggle.com/mirosiakoval,0,2,6,21831,UNKOWN,UNKOWN,UNKOWN,UNKOWN,UNKOWN
306,master,SiNpcw,https://www.kaggle.com/sinpcw,4,10,1,21797,Japan,Kanagawa,Yokohama,Researcher,nssol
307,expert,Mark Conway,https://www.kaggle.com/mconway,0,1,5,21781,United States,UNKOWN,UNKOWN,Data Scientist,Scottfree Analytics
308,grandmaster,nosound,https://www.kaggle.com/zaharch,6,5,2,21753,Israel,Haifa District,Haifa,Ph.D. student,Technion
309,expert,yukiZ,https://www.kaggle.com/hideyukizushi,0,9,7,21735,Japan,Tokyo,Tokyo,Tokyo,Japan
310,master,Sugawarya,https://www.kaggle.com/sugawarya,3,11,12,21725,Japan,Tokyo,Tokyo,Kaggler,"DeNA Co., Ltd"
311,master,kuro_B,https://www.kaggle.com/kurokurob,3,1,1,21722,Japan,Chiba,Chiba,engneer,XXX
312,master,esprit,https://www.kaggle.com/takuji,1,6,6,21662,Japan,Chiba,Chiba,Data Scientist,KDDI
313,expert,ricopue,https://www.kaggle.com/ricopue,1,1,1,21583,Spain,Valencian Community,Alicante,Kaggle Student, spain
314,expert,viewlagoon,https://www.kaggle.com/viewlagoon,2,0,0,21532,Japan,Tokyo,Tokyo,UNKOWN,Bandai Namco Research Inc.
315,master,Art,https://www.kaggle.com/artkulak,1,4,4,21518,Turkey,İstanbul,İstanbul,Founder,ArtLabs
316,master,Elahi,https://www.kaggle.com/mmelahi,1,5,6,21480,India,Telangana,Miryalaguda,NA,NA
317,master,hoxosh,https://www.kaggle.com/cashfeg,4,18,7,21467,Japan,Tokyo,Shibuya City,General Manager of Data Science Dept. ,DeNA
